budget,language,popularity,date,revenue,title,rating,vote_count,Drama,Action,Adventure,Comedy,Horror,Science Fiction,History,Others
20000000,en,12.763976,3/16/2011,4634062,Dylan Dog: Dead of Night,4.5,142,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
40000000,en,6.807442,3/17/2011,85412898,The Lincoln Lawyer,7,923,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10831173,en,4.480723,3/18/2011,10654385,Win Win,6.7,176,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,en,13.504065,3/18/2011,253899,The Music Never Stopped,7.3,42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82000000,en,13.779527,3/24/2011,89792502,Sucker Punch,5.9,1661,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
21000000,en,8.425361,3/25/2011,72417394,Diary of a Wimpy Kid: Rodrick Rules,6.3,250,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
400000,hi,1.252133,3/25/2011,252000,Tanu Weds Manu,6.1,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32000000,en,9.796962,3/30/2011,147332697,Source Code,7.1,2752,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
63000000,en,8.904488,3/30/2011,183953723,Hop,5.5,338,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3347850,it,2.906503,4/1/2011,1248748,Boris - Il film,6.8,74,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
90000000,en,10.403228,4/3/2011,484635760,Rio,6.5,2213,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30000000,en,8.071196,4/7/2011,63782078,Hanna,6.5,1284,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40000000,en,9.698075,4/8/2011,45735397,Arthur,5.3,270,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
18000000,en,11.009053,4/8/2011,47088990,Soul Surfer,6.9,355,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49900000,en,5.67375,4/8/2011,26121638,Your Highness,5.2,511,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
13100000,hi,1.417392,4/8/2011,4100000,Thank You,5.7,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,en,6.780752,4/9/2011,25345000,A Lonely Place to Die,6.2,160,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
40000000,en,10.000721,4/11/2011,97138686,Scream 4,6.1,930,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30000000,en,7.357682,4/13/2011,14460000,Winnie the Pooh,6.8,263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5000000,en,1.744659,4/13/2011,27046,Road to Nowhere,5,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
15000000,en,3.4949,4/14/2011,4627375,Atlas Shrugged Part I,5,61,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
20000000,en,3.174512,4/14/2011,17479,5 Days of War,5.8,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17000,en,7.759376,4/16/2011,101236,Bellflower,6.4,54,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
125000000,en,1.420361,4/20/2011,626137675,Fast Five,7.1,2491,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
150000000,en,29.158489,4/21/2011,449326618,Thor,6.6,6678,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,2.503594,4/22/2011,53213633,Madea's Big Happy Family,6.7,51,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32500000,en,6.810991,4/28/2011,288383523,Bridesmaids,6.5,1697,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
8000000,en,6.167646,4/29/2011,10130000,Prom,5.7,139,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30000000,en,9.382577,4/29/2011,13521829,Hoodwinked Too! Hood VS. Evil,4.8,135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3550000,ko,2.700233,5/4/2011,48000000,Sunny,8,56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35000000,en,5.47309,5/5/2011,59901913,Something Borrowed,5.9,304,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
60000000,en,8.259952,5/5/2011,78309131,Priest,5.4,710,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3000000,en,10.926038,5/6/2011,748453,Hobo with a Shotgun,5.7,213,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
10000000,en,4.883085,5/6/2011,610986,The Ledge,5.9,103,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6600000,en,2.664211,5/6/2011,37710610,Jumping the Broom,6,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30000000,en,11.43256,5/11/2011,151119219,Midnight in Paris,7.4,2049,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
14350531,en,9.93263,5/12/2011,3964682,Attack the Block,6.3,748,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
380000000,en,27.88772,5/14/2011,1045713802,Pirates of the Caribbean: On Stranger Tides,6.4,5068,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15000000,en,11.440948,5/15/2011,133432856,The Artist,7.3,1075,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,7.310686,5/16/2011,216197492,Bad Teacher,5.4,1634,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32000000,en,11.204539,5/18/2011,54674226,The Tree of Life,6.5,1009,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15774948,en,9.491865,5/20/2011,741875,Blitz,6,496,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
160000000,en,0.738633,5/24/2011,353624124,X-Men: First Class,7.1,5252,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
80000000,en,21.893532,5/25/2011,254455986,The Hangover Part II,6.2,3836,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
150000000,en,11.481921,5/25/2011,665692281,Kung Fu Panda 2,6.7,1925,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7400000,da,8.124767,5/26/2011,21817298,Melancholia,7,915,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
50000000,en,19.529911,6/8/2011,260095987,Super 8,6.6,2496,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
20000000,en,2.321394,6/10/2011,14166853,Judy Moody and the Not Bummer Summer,5.1,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
200000000,en,13.693002,6/11/2011,559852396,Cars 2,5.8,2088,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
4141459,fr,5.109329,6/13/2011,201607,17 Girls,5.6,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
200000000,en,13.985631,6/16/2011,219851172,Green Lantern,5.1,2551,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
55000000,en,15.214342,6/17/2011,187361754,Mr. Popper's Penguins,5.7,775,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
930000,en,10.114319,6/18/2011,30905,L!fe Happens,5.3,66,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10000000,en,3.033797,6/24/2011,1759252,A Better Life,7,54,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
195000000,en,4.503505,6/28/2011,1123746996,Transformers: Dark of the Moon,6.1,3351,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
30000000,en,10.778028,6/30/2011,36160375,Larry Crowne,5.7,369,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4090000,hi,1.932489,7/1/2011,18035000,Delhi Belly,7,39,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,8.34835,7/1/2011,17425000,Monte Carlo,6,611,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30000000,zh,3.835131,7/3/2011,108348,1911,5,41,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
80000000,en,11.341084,7/6/2011,169852759,Zookeeper,5.3,509,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
125000000,en,24.990737,7/7/2011,1342000000,Harry Potter and the Deathly Hallows: Part 2,7.9,6141,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6000000,en,11.256636,7/7/2011,19560274,The Guard,6.8,378,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
35000000,en,9.856955,7/8/2011,117000000,Horrible Bosses,6.4,2341,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
11000000,fr,8.888718,7/12/2011,807535,The Monk,5.8,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
134005,en,2.003832,7/15/2011,1332231,Snow Flower and the Secret Fan,5.3,22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5000000,en,10.711742,7/20/2011,25562924,Apollo 18,5,359,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
35000000,en,10.009007,7/21/2011,150483765,Friends with Benefits,6.5,2306,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
140000000,en,19.323582,7/22/2011,370569774,Captain America: The First Avenger,6.6,7174,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
100000,en,8.957372,7/22/2011,1776935,Another Earth,6.8,535,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3062000,hi,2.07741,7/22/2011,25034000,Singham,7,33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40000000,en,8.062578,7/27/2011,60965854,Colombiana,6.5,848,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
163000000,en,10.958669,7/29/2011,174822325,Cowboys & Aliens,5.4,2054,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
50000000,en,10.246173,7/29/2011,142851197,"Crazy, Stupid, Love.",7,2522,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
110000000,en,10.219758,7/29/2011,563749323,The Smurfs,5.5,1201,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
93000000,en,41.613762,8/3/2011,482860185,Rise of the Planet of the Apes,7,4452,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
52000000,en,6.906145,8/5/2011,75450437,The Change-Up,5.9,753,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15000000,en,15.388875,8/6/2011,78054825,Drive,7.4,3832,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
25000000,en,7.486118,8/9/2011,124272124,The Help,7.9,1966,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8000000,ko,7.030308,8/10/2011,49000000,War of the Arrows,6.7,68,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
28000000,en,9.763493,8/11/2011,40547440,30 Minutes or Less,5.6,537,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
9000000,en,9.202416,8/11/2011,18663238,Glee: The Concert Movie,6.9,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
47000000,en,12.912491,8/12/2011,157887643,Final Destination 5,5.9,892,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
13000000,es,9.782542,8/17/2011,5774854,The Skin I Live In,7.4,797,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
90000000,en,10.949076,8/17/2011,48795021,Conan the Barbarian,5.2,612,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
4798235,en,9.336568,8/17/2011,209696,The Awakening,6.3,470,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27000000,en,9.580214,8/18/2011,85564310,Spy Kids: All the Time in the World,4.4,228,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
17000000,en,9.665251,8/18/2011,24922237,Fright Night,6,617,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
4000000,en,6.340655,8/19/2011,1104682,Red State,5.9,321,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5000000,en,8.132748,8/19/2011,3142154,Flypaper,6.2,261,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10000000,en,5.918193,8/26/2011,17273593,Our Idiot Brother,5.9,369,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
75000000,en,6.303466,8/31/2011,132274484,The Three Musketeers,5.6,945,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6100000,ta,1.145752,8/31/2011,28000000,Mankatha,5.6,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
15000000,en,4.974482,9/1/2011,868439,W.E.,5.8,62,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28000000,en,6.062425,9/2/2011,10126458,Shark Night,4.9,134,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
500000,en,15.014569,9/2/2011,171760,Kill List,6,214,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
17000000,en,10.250997,9/2/2011,12355798,Seeking Justice,5.8,314,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8000000,en,5.276685,9/5/2011,100915,Wuthering Heights,6,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60000000,en,8.244359,9/8/2011,137551594,Contagion,6.2,1351,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1100000,id,10.528833,9/8/2011,4105187,The Raid,7.3,1076,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
25000000,en,13.121626,9/9/2011,23057115,Warrior,7.7,1297,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20000000,en,11.794753,9/9/2011,177243185,The Descendants,6.7,956,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,fr,9.921433,9/9/2011,911466,Elles,5.1,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5510000,hi,1.838865,9/9/2011,18050000,Mere Brother Ki Dulhan,6.5,19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5000000,en,6.753328,9/10/2011,34564651,Salmon Fishing in the Yemen,6.3,325,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10000000,en,6.452069,9/10/2011,3665069,Killer Joe,6.4,433,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
125000,en,10.850569,9/11/2011,3200000,Your Sister's Sister,6.5,140,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10000000,en,5.872794,9/13/2011,4417580,"Jeff, Who Lives at Home",6.1,220,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
45000000,en,10.668658,9/15/2011,160078586,Johnny English Reborn,6,1026,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
24000000,en,6.562982,9/16/2011,30551495,I Don't Know How She Does It,5,142,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,8.048422,9/16/2011,10324441,Straw Dogs,5.5,147,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8000000,en,6.140556,9/16/2011,163265,Restless,6.3,156,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,8.844835,9/16/2011,27603069,Carnage,7,760,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
50000000,en,15.785663,9/22/2011,110206216,Moneyball,7,1409,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35000000,en,10.512109,9/22/2011,82087155,Abduction,5.6,987,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8000,en,4.727171,9/22/2011,484592,Weekend,7.5,164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2200000,ko,4.385574,9/22/2011,31500000,Silenced,8,88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66000000,en,8.046632,9/23/2011,57777106,Killer Elite,6.1,703,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
30000000,en,5.87767,9/23/2011,2527904,Machine Gun Preacher,6.4,292,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
37000000,en,6.695229,9/23/2011,95404397,Dolphin Tale,6.6,166,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12500000,en,6.82647,9/24/2011,75993061,The Ides of March,6.5,924,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
110000000,en,19.265552,9/28/2011,299268508,Real Steel,6.6,2749,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7000000,en,5.325574,9/28/2011,6038942,We Need to Talk About Kevin,7.4,687,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3500000,en,8.340757,9/28/2011,19504039,Margin Call,6.7,531,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
15000000,en,9.865944,9/30/2011,27462041,A Dangerous Method,6.2,589,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8000000,en,11.869481,9/30/2011,39187783,50/50,7,1287,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
14000000,en,5.113573,9/30/2011,46495,Margaret,6.1,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20000000,en,6.958086,9/30/2011,30426096,What's Your Number?,6.2,689,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
50000000,en,9.995617,9/30/2011,38502340,Dream House,5.8,401,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1000000,en,7.666558,9/30/2011,34522221,Courageous,6.8,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25000000,en,10.710831,10/1/2011,11790979,This Must Be the Place,6.7,275,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6500000,en,11.72049,10/2/2011,17693675,Shame,7,897,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24000000,en,6.162257,10/6/2011,63543328,Footloose,6.4,438,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35000000,en,10.169411,10/12/2011,28128670,The Thing,6,876,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
36000000,en,9.540381,10/13/2011,9612469,Trespass,5.4,333,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
45000000,en,10.110504,10/13/2011,24000000,The Rum Diary,5.6,391,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
41000000,en,10.267905,10/13/2011,7448385,The Big Year,5.6,252,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
12468389,en,6.116093,10/14/2011,29007412,A Few Best Men,5.9,137,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6400000,en,12.203066,10/17/2011,35057696,My Week with Marilyn,6.6,418,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000,en,10.996308,10/19/2011,205703818,Paranormal Activity 3,5.9,685,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
30000000,en,13.413895,10/21/2011,15395087,Anonymous,6.3,291,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
180000,en,0.437372,10/22/2011,175742,The Afflicted,4,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
130000000,en,19.201504,10/25/2011,371940071,The Adventures of Tintin,6.7,2095,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12000000,fr,3.78207,10/25/2011,1428291,Chicken with Plums,6.8,44,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16000000,ta,2.252517,10/26/2011,98900000,7Aum Arivu,6.6,10,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
40000000,en,10.324613,10/27/2011,173930596,In Time,6.7,3512,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
17000000,en,5.498819,10/27/2011,3696232,The Double,5.8,226,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11000000,it,5.010563,10/27/2011,12935800,La peggior settimana della mia vita,5.9,96,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
250000,en,8.002786,10/28/2011,3542353,Like Crazy,6.5,386,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75000000,en,7.762917,11/2/2011,152930623,Tower Heist,5.8,945,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
13000000,fr,16.086919,11/2/2011,426480871,The Intouchables,8.2,5410,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10000000,fr,5.3584,11/2/2011,10759,Special Forces,6.4,132,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19000000,en,10.724679,11/4/2011,35387212,A Very Harold & Kumar Christmas,6,335,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
20000000,en,4.850968,11/4/2011,2128186,Setup,4.7,150,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
23000000,en,9.574817,11/6/2011,33372606,Haywire,5.6,508,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
35000000,en,9.529382,11/9/2011,84606030,J. Edgar,6,766,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
75000000,en,10.363671,11/10/2011,226904017,Immortals,5.7,898,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
79000000,en,6.620033,11/11/2011,149673788,Jack and Jill,4,619,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
10920000,hi,2.009033,11/11/2011,19660000,Rockstar,7.4,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2500000,fr,2.942355,11/14/2011,3358,Sleepless Night,6,48,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
130000000,en,9.141045,11/17/2011,150406466,Happy Feet Two,5.8,381,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
4000000,en,3.496577,11/18/2011,355688,Another Happy Day,6.2,37,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
170000000,en,14.046164,11/22/2011,185770160,Hugo,7,2197,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
45000000,en,10.214369,11/22/2011,165184237,The Muppets,6.5,509,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
125000000,en,18.695329,11/22/2011,334615000,Sherlock Holmes: A Game of Shadows,7,3971,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12000000,en,5.874878,11/23/2011,972512,Rampart,5.3,135,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5000000,en,5.59686,11/25/2011,3099314,Take Shelter,7.1,479,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10000000,en,9.23046,11/28/2011,136836156,The Best Exotic Marigold Hotel,6.9,468,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
750000,en,8.560726,12/1/2011,78396,The Innkeepers,5.4,223,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
145000000,en,14.25843,12/7/2011,694713380,Mission: Impossible - Ghost Protocol,6.8,4026,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
56000000,en,6.948818,12/8/2011,142044638,New Year's Eve,5.7,744,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25000000,en,13.105682,12/9/2011,34942188,The Sitter,5.4,330,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
250000,en,4.297654,12/10/2011,1000000,Louis C.K.: Live at the Beacon Theater,8.1,80,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
57000000,en,9.421301,12/10/2011,149217355,Ghost Rider: Spirit of Vengeance,4.7,1163,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2000000,ru,0.74156,12/12/2011,393816,Chapiteau-Show,6.8,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
90000000,en,8.907829,12/14/2011,232617430,The Girl with the Dragon Tattoo,7.2,2479,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
75000000,en,8.066393,12/14/2011,342695435,Alvin and the Chipmunks: Chipwrecked,5.4,499,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
94000000,zh,6.587711,12/15/2011,95311434,The Flowers of War,7.1,193,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12000000,en,6.142913,12/16/2011,22939027,Young Adult,5.6,368,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
40000000,en,6.652197,12/21/2011,5446000,Black Gold,5.9,77,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8000000,en,5.379039,12/21/2011,5634828,Albert Nobbs,6.2,136,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40000000,en,6.475665,12/21/2011,5446000,Black Gold,5.9,77,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
50000000,en,10.563152,12/22/2011,120081841,We Bought a Zoo,6.5,928,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
